,Episode,Action,Pole_Angle,Pole_Angular_Velocity,Q_Value
0,0,1,0.013269094558410327,-0.020998265615229175,20.446809768676758
1,0,1,0.012849129246105744,-0.30946528078089636,20.445444107055664
2,0,0,0.006659823630487817,-0.598068415850756,20.43971824645996
3,0,0,-0.005301544686527304,-0.30329518224113255,20.443296432495117
4,0,0,-0.011367448331349955,-0.012288947501580771,20.448183059692383
5,0,0,-0.011613227281381571,0.27678584753264857,20.45036506652832
6,0,1,-0.006077510330728599,0.5657834555528152,20.45012092590332
7,0,1,0.02197245023710597,0.8615452790775333,20.460798263549805
8,0,1,0.03920335581865664,0.5758512508314367,20.464529037475586
9,0,1,0.05072038083528537,0.2957716522441545,20.473711013793945
10,0,1,0.05663581388016846,0.019506630935727243,20.48513412475586
11,0,1,0.057025946498883005,-0.25478299921376546,20.507230758666992
12,0,1,0.051930286514607696,-0.5289477664335953,20.509349822998047
13,0,1,0.041351331185935786,-0.8048256954395457,20.527448654174805
14,0,0,0.025254817277144872,-1.0842195085281205,20.46242904663086
15,0,1,0.003570427106582459,-0.7837200064356479,20.442058563232422
16,0,0,-0.0121039730221305,-1.075277494122094,20.45574378967285
17,0,0,-0.03360952290457238,-0.7864174829171474,20.43777084350586
18,0,0,-0.04933787256291533,-0.5044949635691571,20.450180053710938
19,0,0,-0.059427771834298475,-0.2277594822622787,20.482894897460938
20,0,0,-0.06307093028481839,-0.26656253474318525,20.4819278717041
21,0,0,-0.06840218097968209,0.005579424015493495,20.516523361206055
22,0,0,-0.06829059249937222,0.2759206047996685,20.530521392822266
23,0,0,-0.06277218040337885,0.5463070084666685,20.566572189331055
24,0,0,-0.05184604023404549,0.8185700532062856,20.566843032836914
25,0,0,-0.035474639169919775,1.0945054942995356,20.5457706451416
26,0,1,-0.013584529283929062,1.3758501852772824,20.562650680541992
27,0,1,0.013932474421616586,1.0789499468460422,20.479690551757812
28,0,1,0.06151227448011664,0.817773734435367,20.471799850463867
29,0,1,0.08876885620031572,0.27788728157070597,20.499820709228516
30,0,1,0.09461598477887272,0.3353597228915603,20.500032424926758
31,0,1,0.10132317923670392,0.07394911487772421,20.528905868530273
32,0,1,0.1028021615342584,-0.18512552633868024,20.565628051757812
33,0,1,0.0990996510074848,-0.4436908789068503,20.58807945251465
34,0,1,0.0902258334293478,-0.703564035298609,20.615415573120117
35,0,1,0.07615455272337562,-0.9665364925806175,20.6331844329834
36,0,0,0.05682382287176327,-1.2343569261951206,20.564054489135742
37,0,1,0.013648144074360644,-0.6218204612993459,20.44527244567871
38,0,1,0.0012117348483737262,-0.9101738989094147,20.439434051513672
39,0,0,-0.04104125775857895,-1.5004350098820776,19.96841812133789
40,0,0,-0.0710499579562205,-1.2208433034685922,20.0632381439209
41,0,0,-0.1144916650217038,-1.2723283375252321,19.088544845581055
42,0,0,-0.16028984508990066,-1.3507272148585132,16.390588760375977
43,0,0,-0.18730438938707092,-1.112177253208013,16.999439239501953
44,1,0,-0.010742325994363235,0.016984606728847315,20.446868896484375
45,1,0,-0.010402633859786289,0.30625893867867365,20.44917869567871
46,1,1,-0.004277455086212816,0.5956430671514681,20.45036506652832
47,1,1,0.007635406256816546,0.3016158472314088,20.4490909576416
48,1,1,0.013667723201444722,0.011350714096154235,20.44511604309082
49,1,1,0.013894737483367807,-0.2769887380838597,20.44683265686035
50,1,0,0.008354962721690612,-0.565257081945396,20.441482543945312
51,1,0,-0.0029501789172173085,-0.269953723274317,20.44460678100586
52,1,0,-0.008349253382703647,0.021797242613124435,20.444019317626953
53,1,0,-0.007913308530441159,0.3118342338148869,20.446218490600586
54,1,1,-0.0016766238541434204,0.6020110739210455,20.451128005981445
55,1,1,0.01036359762427749,0.30880051297645467,20.450986862182617
56,1,1,0.01653960788380658,0.019403914716733084,20.447309494018555
57,1,1,0.016927686178141242,-0.26801502650636017,20.451061248779297
58,1,0,0.011567385648014038,-0.5553111403239037,20.441373825073242
59,1,0,0.0004611628415359635,-0.25900634501676534,20.443410873413086
60,1,0,-0.004718964058799343,0.033822003355056585,20.439741134643555
61,1,1,-0.0040425239916982115,0.32501231961903293,20.443395614624023
62,1,1,0.002457722400682447,0.031057298557137902,20.435152053833008
63,1,0,0.0030788683718252054,-0.260849178155188,20.441646575927734
64,1,0,-0.002138115191278554,0.03280327016996609,20.436607360839844
65,1,1,-0.0014820497878792324,0.32481083278045486,20.44486427307129
66,1,1,0.005014166867729865,0.031660898707786655,20.43724250793457
67,1,0,0.005647384841885598,-0.25943579650941534,20.440181732177734
68,1,0,0.0004586689116972912,0.0350230289924916,20.434030532836914
69,1,1,0.0011591294915471234,0.32785063533398967,20.44652557373047
70,1,1,0.007716142198226917,0.03553347094566084,20.43938636779785
71,1,1,0.008426811617140133,-0.2547049799775215,20.442289352416992
72,1,0,0.003332712017589703,-0.5447180777640901,20.44147491455078
73,1,0,-0.012581388594588577,0.03930131909961937,20.449304580688477
74,1,0,-0.011795362212596189,0.3279882897943749,20.451066970825195
75,1,1,-0.005235596416708691,0.6169282773633964,20.44982147216797
76,1,1,0.013554988757962572,0.6175154090865099,20.455839157104492
77,1,1,0.03248794328319112,0.044729972477079605,20.460737228393555
78,1,1,0.029941872745533636,-0.2180188648548672,20.46918296813965
79,1,1,0.02558149544843629,-0.5011085062938117,20.45921516418457
80,1,1,0.015559325322560057,-0.7856210530515544,20.467863082885742
81,1,0,-0.02162046669951153,-1.3660995163976837,20.348901748657227
82,1,0,-0.048942457027465205,-1.0802567296281227,20.4072322845459
83,1,0,-0.07054759162002766,-0.8033251035691941,20.446626663208008
84,1,0,-0.08661409369141154,-0.533642021139056,20.469213485717773
85,1,0,-0.09728693411419266,-0.26945864835206085,20.50843048095703
86,1,0,-0.10267610708123388,-0.008976085715245163,20.55628204345703
87,1,0,-0.10285562879553879,0.24962796189619108,20.582351684570312
88,1,0,-0.09786306955761497,0.5081789261061039,20.630023956298828
89,1,0,-0.08769949103549289,0.7684886161722504,20.674726486206055
90,1,0,-0.07232971871204788,1.0323392192956504,20.726207733154297
91,1,1,-0.05168293432613487,1.301465436703705,20.627073287963867
92,1,1,0.039420950788089285,1.2819110381355305,20.361539840698242
93,1,1,0.06505917155079989,1.0018271967940693,20.428733825683594
94,1,1,0.08509571548668128,0.7302646542820825,20.478036880493164
95,1,1,0.09970100857232293,0.46553097292720286,20.49818229675293
96,1,1,0.11312889090075451,0.5308469830788993,20.503694534301758
97,1,1,0.1237458305623325,0.2758439418071861,20.5277099609375
98,1,1,0.12926270939847623,0.02460926466452762,20.571550369262695
99,1,1,0.1297548946917668,-0.2246584396826823,20.610435485839844
100,1,1,0.12526172589811316,-0.4737608163899254,20.64707374572754
101,1,1,0.11578650957031465,-0.7244866049001979,20.6748104095459
102,1,1,0.1012967774723107,-0.9785992923344042,20.708698272705078
103,1,1,0.08172479162562261,-1.2378231792687326,20.6831111907959
104,1,0,0.056968328040247956,-1.5038254946802456,20.73500633239746
105,1,0,0.0030135274222398527,-1.4780490036447667,20.457752227783203
106,1,0,-0.02654745265065548,-1.1844264319301592,20.430326461791992
107,1,0,-0.050235981289258665,-0.9001818758813067,20.442825317382812
108,1,0,-0.0682396188068848,-0.6237031245325538,20.448333740234375
109,1,0,-0.08071368129753587,-0.35326839511767133,20.484731674194336
110,1,0,-0.0877790491998893,-0.08708876200730126,20.53138542175293
111,1,0,-0.08952082444003533,0.17666014725474238,20.551095962524414
112,1,0,-0.07719134056259655,0.1213118719262708,20.528247833251953
113,1,0,-0.07476510312407113,0.3886779442074987,20.556373596191406
114,1,0,-0.06699154423992115,0.6568828710619082,20.58296775817871
115,1,0,-0.03529905075002272,0.6186330885814225,20.499942779541016
116,1,0,-0.022926388978394274,0.8999928328038362,20.484853744506836
117,1,1,-0.0049265323223175485,1.1853821135259488,20.496774673461914
118,1,1,0.03660429027781942,0.6044386051708033,20.46326446533203
119,1,1,0.04869306238123548,0.3235062337554315,20.473783493041992
120,1,1,0.05516318705634411,0.04656796262902041,20.48201560974121
121,1,1,0.05609454630892452,-0.228212985664426,20.505863189697266
122,1,1,0.051530286595636,-0.5026874601514819,20.50615882873535
123,1,1,0.04147653739260636,-0.7786960850109181,20.522985458374023
124,1,0,0.025902615692387995,-1.0580463140865173,20.453720092773438
125,1,1,0.004741689410657647,-0.757347066386838,20.441680908203125
126,1,0,-0.010405251917079113,-1.0485341486749165,20.45146369934082
127,1,0,-0.03137593489057744,-0.7591355432557421,20.438295364379883
128,1,0,-0.056088414676737454,-0.198835761726262,20.483232498168945
129,1,0,-0.06006512991126269,0.07563973043614441,20.50709342956543
130,1,0,-0.0585523353025398,0.34878343680939555,20.5247859954834
131,1,0,-0.05157666656635189,0.6224432006454524,20.54178810119629
132,1,0,-0.039127802553442836,0.8984465856138415,20.542993545532227
133,1,1,-0.021158870841166005,1.1785781537956364,20.512008666992188
134,1,1,0.01999945536755851,0.5874147089952496,20.458240509033203
135,1,1,0.031747749547463504,0.30109824722340955,20.462993621826172
136,1,1,0.03776971449193169,0.018594546438716608,20.46739387512207
137,1,1,0.03290287702320471,0.042528642097866554,20.461267471313477
138,1,1,0.018532721432105593,-0.219775579671584,20.455411911010742
139,1,1,0.014137209838673913,-0.5065553836809269,20.442140579223633
140,1,0,-0.02190508154850141,-0.7972151589724885,20.43361473083496
141,1,0,-0.037849384727951185,-0.5115028791964029,20.442626953125
142,1,0,-0.048079442311879245,-0.23098357673824066,20.47563362121582
143,1,0,-0.05269911384664406,0.04615422903603433,20.497905731201172
144,1,0,-0.04534091878758417,0.5976713184362275,20.524694442749023
145,1,0,-0.033387492418859625,0.8757346070100713,20.51679039001465
146,1,1,-0.015872800278658197,1.1577366647656306,20.501554489135742
147,1,1,0.007281933016654418,0.8601193708131623,20.459627151489258
148,1,1,0.024484320432917664,0.5697349655196885,20.459877014160156
149,1,1,0.03587901974331144,0.284864960504374,20.46465301513672
150,1,1,0.041576318953398916,0.0037104534144771772,20.47193717956543
151,1,1,0.04165052802168846,-0.275570185811952,20.48573112487793
152,1,1,0.036139124305449424,-0.5548310267575491,20.48168182373047
153,1,0,0.00832425554400502,-1.1206157139596453,20.47132682800293
154,1,0,-0.014088058735187887,-0.8253333478497585,20.430063247680664
