,Action,Pole_Angle,Pole_Angular_Velocity,Q_Value_0,Q_Value_1
0,0,-0.41887903213500977,-4.0,-16.173744201660156,-26.01887321472168
1,0,-0.41887903213500977,-3.919191919191919,-15.59300708770752,-25.46257209777832
2,0,-0.41887903213500977,-3.8383838383838382,-15.012271881103516,-24.906274795532227
3,0,-0.41887903213500977,-3.757575757575758,-14.431532859802246,-24.349971771240234
4,0,-0.41887903213500977,-3.676767676767677,-13.85079574584961,-23.793676376342773
5,0,-0.41887903213500977,-3.595959595959596,-13.270060539245605,-23.237375259399414
6,0,-0.41887903213500977,-3.515151515151515,-12.689323425292969,-22.68107795715332
7,0,-0.41887903213500977,-3.4343434343434343,-12.102745056152344,-22.12139320373535
8,0,-0.41887903213500977,-3.3535353535353534,-11.509474754333496,-21.5564022064209
9,0,-0.41887903213500977,-3.2727272727272725,-10.912503242492676,-20.98697280883789
10,0,-0.41887903213500977,-3.191919191919192,-10.309837341308594,-20.412691116333008
11,0,-0.41887903213500977,-3.111111111111111,-9.697620391845703,-19.830392837524414
12,0,-0.41887903213500977,-3.0303030303030303,-9.073759078979492,-19.235515594482422
13,0,-0.41887903213500977,-2.9494949494949494,-8.43230152130127,-18.614755630493164
14,0,-0.41887903213500977,-2.8686868686868685,-7.792701721191406,-17.97939682006836
15,0,-0.41887903213500977,-2.787878787878788,-7.153947830200195,-17.33854866027832
16,0,-0.41887903213500977,-2.7070707070707067,-6.512932300567627,-16.689645767211914
17,0,-0.41887903213500977,-2.6262626262626263,-5.867545127868652,-16.026784896850586
18,0,-0.41887903213500977,-2.5454545454545454,-5.219854354858398,-15.360889434814453
19,0,-0.41887903213500977,-2.4646464646464645,-4.554179668426514,-14.6781005859375
20,0,-0.41887903213500977,-2.3838383838383836,-3.8830292224884033,-13.987279891967773
21,0,-0.41887903213500977,-2.3030303030303028,-3.2118775844573975,-13.296459197998047
22,0,-0.41887903213500977,-2.2222222222222223,-2.5396597385406494,-12.60373306274414
23,0,-0.41887903213500977,-2.141414141414141,-1.8654320240020752,-11.90743350982666
24,0,-0.41887903213500977,-2.0606060606060606,-1.1901066303253174,-11.209709167480469
25,0,-0.41887903213500977,-1.9797979797979797,-0.5109660029411316,-10.508156776428223
26,0,-0.41887903213500977,-1.8989898989898988,0.17025834321975708,-9.803619384765625
27,0,-0.41887903213500977,-1.818181818181818,0.8551600575447083,-9.093111991882324
28,0,-0.41887903213500977,-1.737373737373737,1.5418007373809814,-8.38064193725586
