,Action,Pole_Angle,Pole_Angular_Velocity,Q_Value_0,Q_Value_1
0,0,-0.41887903213500977,-4.0,-11.282808303833008,-19.99437713623047
1,0,-0.41887903213500977,-3.919191919191919,-10.840890884399414,-19.485580444335938
2,0,-0.41887903213500977,-3.8383838383838382,-10.395538330078125,-18.973787307739258
3,0,-0.41887903213500977,-3.757575757575758,-9.947325706481934,-18.45949935913086
4,0,-0.41887903213500977,-3.676767676767677,-9.4920015335083,-17.937829971313477
5,0,-0.41887903213500977,-3.595959595959596,-9.025869369506836,-17.40325927734375
6,0,-0.41887903213500977,-3.515151515151515,-8.554553985595703,-16.863204956054688
7,0,-0.41887903213500977,-3.4343434343434343,-8.078873634338379,-16.317596435546875
8,0,-0.41887903213500977,-3.3535353535353534,-7.598562717437744,-15.76689338684082
9,0,-0.41887903213500977,-3.2727272727272725,-7.114537239074707,-15.212814331054688
10,0,-0.41887903213500977,-3.191919191919192,-6.624406814575195,-14.650959014892578
11,0,-0.41887903213500977,-3.111111111111111,-6.12531852722168,-14.078973770141602
12,0,-0.41887903213500977,-3.0303030303030303,-5.621036052703857,-13.501306533813477
13,0,-0.41887903213500977,-2.9494949494949494,-5.1154961585998535,-12.922714233398438
14,0,-0.41887903213500977,-2.8686868686868685,-4.603947639465332,-12.338926315307617
15,0,-0.41887903213500977,-2.787878787878788,-4.088451862335205,-11.750144958496094
16,0,-0.41887903213500977,-2.7070707070707067,-3.5594677925109863,-11.14767837524414
17,0,-0.41887903213500977,-2.6262626262626263,-3.01462459564209,-10.533811569213867
18,0,-0.41887903213500977,-2.5454545454545454,-2.4531240463256836,-9.907573699951172
19,0,-0.41887903213500977,-2.4646464646464645,-1.873501181602478,-9.264763832092285
20,0,-0.41887903213500977,-2.3838383838383836,-1.2818621397018433,-8.609798431396484
21,0,-0.41887903213500977,-2.3030303030303028,-0.6819251775741577,-7.94598388671875
22,0,-0.41887903213500977,-2.2222222222222223,-0.06867159903049469,-7.269081115722656
23,0,-0.41887903213500977,-2.141414141414141,0.5534764528274536,-6.584761619567871
24,0,-0.41887903213500977,-2.0606060606060606,1.1782985925674438,-5.895952224731445
25,0,-0.41887903213500977,-1.9797979797979797,1.813501000404358,-5.192424774169922
26,0,-0.41887903213500977,-1.8989898989898988,2.4459333419799805,-4.477830410003662
27,0,-0.41887903213500977,-1.818181818181818,3.0797672271728516,-3.7507548332214355
28,0,-0.41887903213500977,-1.737373737373737,3.71648907661438,-3.0204901695251465
29,0,-0.41887903213500977,-1.6565656565656566,4.353208541870117,-2.2902278900146484
30,0,-0.41887903213500977,-1.5757575757575757,4.989930152893066,-1.5599632263183594
31,0,-0.41887903213500977,-1.4949494949494948,5.630278587341309,-0.827483594417572
32,0,-0.41887903213500977,-1.414141414141414,6.274255275726318,-0.09278959035873413
33,0,-0.41887903213500977,-1.333333333333333,6.926182746887207,0.6476717591285706
34,0,-0.41887903213500977,-1.2525252525252522,7.583950996398926,1.394052505493164
35,0,-0.41887903213500977,-1.1717171717171713,8.241717338562012,2.140434741973877
36,0,-0.41887903213500977,-1.0909090909090908,8.899483680725098,2.8868155479431152
37,0,-0.41887903213500977,-1.01010101010101,9.533699989318848,3.6345930099487305
38,0,-0.41887903213500977,-0.9292929292929291,10.136516571044922,4.3788347244262695
39,0,-0.41887903213500977,-0.8484848484848482,10.739334106445312,5.123075008392334
40,0,-0.41887903213500977,-0.7676767676767673,11.34073257446289,5.866983890533447
41,0,-0.41887903213500977,-0.6868686868686864,11.926244735717773,6.6046247482299805
42,0,-0.41887903213500977,-0.606060606060606,12.513134956359863,7.3401689529418945
43,0,-0.41887903213500977,-0.5252525252525251,13.063612937927246,8.061988830566406
